"","cvaR","cnm","cM","p.max","EMA.max","f.aic","OMA_solnp.max","OMA_osqp.max","CSL.max1","CSL.max2","CSL.max3","CSL2.max1","CSL2.max2","CSL2.max3","ols_sigma_df_est_per_site.max","em_per_site.max","center_agg","center_opt_solnp","center_opt_osqp","pred_OMA_solnp","pred_OMA_osqp","center_opt_solnp.round","center_opt_osqp.round"
"21",1,1000,150,0.00720999999999776,0.0140900000000158,0.918709999999999,2.89608000000002,0.0497800000000154,0.00790000000016107,0.0095900000002473,0.0113200000003212,0.00627000000010071,0.00784000000018864,0.00960000000027321,0.00901000000000977,0.0269400000000132,0.00531999999999584,2.85012000000001,0.00393999999999778,0.00468999999999596,0.0045699999999988,15.11,25
"22",1,10000,10,0.017180000000003,0.0268400000000133,0.268310000000008,0.0966100000000301,0.0310600000000659,0.0111500000002127,0.0149300000003564,0.0185900000004654,0.00799000000013962,0.0119200000002752,0.0154400000003818,0.0240600000000143,0.00367000000003145,3.99999999990541e-05,0.0664699999999982,0.000780000000002019,0.00236999999998716,0.00251000000001909,8.85,25
"23",1,10000,100,0.0500799999999799,0.100540000000049,7.73905,0.615920000000046,0.296560000000036,0.0517100000002188,0.0574400000003561,0.0633700000005229,0.0441500000001588,0.049200000000294,0.0558600000004731,0.0651800000000276,0.191460000000016,0.0018799999999942,0.32187000000001,0.00230999999999767,0.0355299999999988,0.0357300000000009,12.95,25
"24",1,10000,150,0.0725100000000134,0.121320000000003,14.60684,1.06423000000003,0.486570000000033,0.071640000000225,0.0773300000003951,0.0881800000005273,0.0647500000001469,0.073450000000289,0.0799600000004511,0.0659400000000142,0.354890000000009,0.00680000000000518,0.577199999999998,0.00384000000000242,0.0594000000000028,0.0551000000000022,12.78,25
"25",123,50,10,0.00104999999999336,0.00161000000012109,0.0122000000000048,0.130030000000133,0.002610000000127,0.000929999999993925,0.00115999999999531,0.00138999999999896,0.000429999999998927,0.000650000000007367,0.000850000000002637,0.00160000000012133,0.000240000000001146,3.99999999990541e-05,0.128140000000012,0.000720000000005712,9.99999999976353e-06,9.99999999976353e-06,9.04,25
"26",123,50,100,0.00108000000000175,0.00594000000001188,0.115379999999984,2.24648000000019,0.0115100000002053,0.00252000000006774,0.00360000000007403,0.00464000000009719,0.00113000000000284,0.00224000000001297,0.0033300000000213,0.00585000000001173,0.00195000000018808,0.00161999999999807,2.23695,0.00201000000000704,0.000109999999997399,8.0000000000382e-05,11.68,26.5
"27",123,50,150,0.00133000000000266,0.00723000000002912,0.17565000000006,4.64477000000021,0.017620000000195,0.00292000000012877,0.00400000000013733,0.00513000000015836,0.00125000000001819,0.00242000000004282,0.00371000000006688,0.0071200000000249,0.00203000000018164,0.00487999999999147,4.63059000000001,0.00345999999999549,0.000150000000007822,0.000130000000001473,11.42,25.75
"28",123,100,10,0.00112999999999829,0.00164000000010446,0.0135799999999995,0.12372000000011,0.00270000000011123,0.0010100000000034,0.00130000000000337,0.00168000000000575,0.00040000000000191,0.000689999999997326,0.00103999999999814,0.00164000000010446,0.000249999999996362,6.00000000054024e-05,0.121750000000004,0.000730000000005475,1.99999999995271e-05,1.99999999995271e-05,9.09,25
"29",123,100,100,0.00132000000001199,0.00604000000000951,0.131579999999976,2.2308200000002,0.0109900000002108,0.00290000000010878,0.00533000000012862,0.00645000000015671,0.00140000000002601,0.00265000000006239,0.00398000000007642,0.00581000000000813,0.00140000000018972,0.0015900000000056,2.22190999999999,0.0020400000000086,0.000110000000001946,0.000149999999998727,11.42,25.25
"30",123,100,150,0.00143000000001393,0.00883000000000493,0.207050000000038,4.67778000000017,0.0205900000001384,0.00291000000011763,0.00406000000016547,0.00679000000022597,0.00148000000006277,0.00274000000009664,0.003830000000155,0.00862000000000307,0.00318000000015445,0.005049999999992,4.66064000000002,0.00350999999999203,0.000289999999999964,0.000229999999996835,11.61,25.5
"31",123,1000,10,0.00244000000000369,0.0033300000000736,0.0371099999999979,0.126180000000095,0.00529000000010683,0.00239000000002989,0.0036200000000531,0.00493000000007441,0.00160000000001219,0.00294000000001688,0.00418000000004213,0.00317000000007511,0.0010000000000241,3.00000000015643e-05,0.121789999999992,0.0008400000000006,0.000190000000002328,0.000250000000005457,9.28,25.5
"32",123,1000,100,0.00526999999998679,0.0109900000000152,0.650759999999991,1.55831000000004,0.031470000000038,0.0056600000003391,0.00737000000055104,0.00916000000074291,0.00406000000020867,0.00568000000038864,0.00700000000058708,0.00805000000002792,0.0169600000000082,0.00188999999999851,1.52910000000001,0.00227000000000544,0.00230999999999995,0.00229999999999791,15.79,25
"33",123,1000,150,0.0075600000000054,0.0211100000000056,1.2576000000004,3.20267000000003,0.0655200000000355,0.00776000000032354,0.00922000000054595,0.0111900000007154,0.00616000000019994,0.00775000000039654,0.00945000000059508,0.016140000000014,0.0329300000000148,0.00673999999999978,3.14231,0.00397999999999911,0.00455000000000382,0.00573000000000775,17.05,25
"34",123,10000,10,0.0183500000000004,0.0322400000000221,0.414939999999967,0.125990000000054,0.0410900000000652,0.00900000000029422,0.0143200000004276,0.0180200000005993,0.00821000000014465,0.0122900000003165,0.0161900000004698,0.0297200000000157,0.00826000000004115,5.00000000010914e-05,0.0854599999999914,0.000819999999998799,0.00250000000000455,0.00224000000000842,9.35,25
"35",123,10000,100,0.0510000000000014,0.114740000000015,9.40716000000003,1.75959000000001,0.302150000000026,0.0579500000002645,0.0614200000004848,0.0667500000006771,0.0427100000002065,0.0481100000004085,0.0569600000006358,0.0799100000000089,0.183460000000002,0.00197000000000116,1.45976,0.00218999999999824,0.0344899999999961,0.0346200000000158,19.03,25
"36",123,10000,150,0.0703900000000522,0.113249999999994,16.5224000000002,3.52393000000001,0.472340000000031,0.068590000000595,0.0748100000009845,0.0763400000013462,0.0629300000003968,0.0676500000007309,0.0726200000011431,0.057640000000024,0.348189999999977,0.00606999999999061,3.05626000000002,0.00396000000000186,0.0557699999999932,0.0564800000000378,22.11,25
