"","cvaR","cnm","cM","p.max","EMA.max","f.aic","OMA_solnp.max","OMA_osqp.max","CSL.max1","CSL.max2","CSL.max3","CSL2.max1","CSL2.max2","CSL2.max3","ols_sigma_df_est_per_site.max","em_per_site.max","center_agg","center_opt_solnp","center_opt_osqp","pred_OMA_solnp","pred_OMA_osqp","center_opt_solnp.round","center_opt_osqp.round"
"25",123,50,10,0.000990000000019791,0.0016100000001461,0.0123199999999815,0.121390000000119,0.00268000000018219,0.000910000000076252,0.00116000000003623,0.00144000000002052,0.00036999999996624,0.000649999999877764,0.000969999999942956,0.00157000000013795,0.000259999999998399,3.00000000061118e-05,0.119519999999975,0.000790000000033615,1.00000000020373e-05,3.00000000061118e-05,9.02,25.5
"26",123,50,100,0.00108999999984007,0.00495999999997366,0.115100000000057,2.09846000000029,0.00981000000016138,0.00248000000015963,0.0036600000002727,0.00460000000035507,0.00114000000008673,0.00223000000019965,0.0031900000002679,0.0048899999999594,0.00118000000016764,0.00152000000012777,2.09079000000002,0.00207999999987805,8.00000000162981e-05,0.000140000000028522,11.56,26.25
"27",123,50,150,0.00117000000007465,0.00783000000001266,0.178039999999764,4.50397000000023,0.0188400000001457,0.00274000000030355,0.00409000000034212,0.00524000000052183,0.00144000000012966,0.00264000000030137,0.00392000000039843,0.00770000000002256,0.00231000000019776,0.00496000000001004,4.48884000000005,0.0037099999999009,0.000159999999941647,0.000160000000014406,11.75,25
"28",123,100,10,0.00126000000002023,0.00235000000026048,0.01475000000004,0.129030000000239,0.00355000000028667,0.00121000000010099,0.00153000000007523,0.001940000000086,0.000479999999988649,0.000840000000025611,0.00122000000001208,0.00234000000025844,0.000340000000014697,4.99999999919964e-05,0.126269999999968,0.000800000000035652,3.00000000061118e-05,1.99999999858846e-05,9.07,26
"29",123,100,100,0.00151000000005297,0.00606999999994514,0.133510000000115,2.1338700000003,0.0126900000001297,0.00275000000036016,0.00392000000052576,0.00507000000065091,0.00150000000008731,0.00263000000024476,0.0040100000003622,0.0059099999999853,0.00259000000016385,0.00175000000004729,2.12343000000006,0.00221999999992477,0.000190000000038708,0.00022000000000844,11.58,25
"30",123,100,150,0.00127999999989697,0.00771000000009735,0.209629999999579,4.55604000000041,0.0212900000004811,0.00312000000043554,0.00429000000065571,0.00548000000082538,0.00158000000023094,0.00297000000044136,0.00398000000059255,0.00738000000010288,0.00496000000035565,0.00516999999998006,4.53828999999996,0.00351000000006024,0.000240000000012515,0.000269999999982247,11.46,25
"31",123,1000,10,0.00252000000014959,0.00340000000051077,0.0389400000000387,0.1295500000008,0.00526000000076237,0.00276000000021668,0.00412000000029366,0.00545000000038272,0.00172999999991589,0.00297000000015032,0.00444000000028609,0.00319000000052256,0.00099000000020169,6.00000000122236e-05,0.125130000000026,0.000850000000064028,0.000180000000036671,0.000169999999961874,9.12,25
"32",123,1000,100,0.00549000000013621,0.00985000000006039,0.584360000000288,2.21619999999988,0.0330100000000675,0.00528000000040265,0.0070800000005147,0.00849000000083834,0.00390000000015789,0.00608000000051106,0.00787000000054832,0.00709000000008018,0.019850000000024,0.00168999999987136,2.18512000000001,0.002129999999961,0.00244999999989886,0.00225000000013097,15.58,25
"33",123,1000,150,0.0072199999998702,0.0222800000001189,1.18040999999994,4.27538000000011,0.0719100000004801,0.00826000000028216,0.00957000000060361,0.0119100000006983,0.00588000000016109,0.00999000000045271,0.00955000000056316,0.0174800000001233,0.0406300000001283,0.00557000000004336,4.20505999999992,0.0037100000000828,0.00663999999989755,0.0045200000001023,19.41,25
"34",123,10000,10,0.0193499999999403,0.0335100000001876,0.416610000000183,0.123140000000403,0.0382300000004216,0.0115900000008514,0.0152100000010068,0.0199800000013965,0.00793000000032407,0.012290000000994,0.0165300000011666,0.030960000000141,0.0040400000003865,4.99999999738066e-05,0.0857800000000498,0.000860000000011496,0.00230999999985215,0.00231999999990876,9.47,25
"35",123,10000,100,0.0514300000000912,0.132670000000035,8.91141000000032,1.87361000000015,0.343150000000005,0.052750000000724,0.0605000000009932,0.0661000000011882,0.0443900000005488,0.0490800000009949,0.0565700000013021,0.0936900000000424,0.208130000000001,0.00222000000007029,1.53081,0.00221999999994296,0.0387600000000384,0.0368899999999485,20,25
"36",123,10000,150,0.0724700000000303,0.156309999999903,16.2564299999994,3.65803000000014,0.559720000000088,0.0794000000004598,0.0854900000007729,0.0931800000013209,0.0659900000003836,0.0767500000006112,0.0791300000009869,0.0989100000000144,0.391080000000129,0.00627999999998792,3.09825000000004,0.00387999999991734,0.0635099999999693,0.0595700000000397,21.3,25
