"","cvaR","cnm","cM","p.max","EMA.max","f.aic","OMA_solnp.max","OMA_osqp.max","CSL.max1","CSL.max2","CSL.max3","CSL2.max1","CSL2.max2","CSL2.max3","ols_sigma_df_est_per_site.max","em_per_site.max","center_agg","center_opt_solnp","center_opt_osqp","pred_OMA_solnp","pred_OMA_osqp","center_opt_solnp.round","center_opt_osqp.round"
"23",1,10000,100,0.137309999999979,0.246470000000099,36.3548000000001,2.12551999999998,0.445290000000205,0.103160000001299,0.118700000001827,0.138960000002553,0.0895000000004256,0.110030000000952,0.127730000001666,0.179570000000058,0.196250000000091,0.0018800000000374,1.68002999999988,0.00226000000007843,0.0677899999999136,0.0653299999999399,27.14,25
"24",1,10000,150,0.17873999999998,0.34072999999993,62.78562,2.66829000000014,0.712909999999974,0.133880000001172,0.159780000001665,0.174660000002496,0.131640000000461,0.1493300000011,0.169050000002135,0.239030000000039,0.362320000000072,0.00607999999987442,1.95915000000006,0.00387000000002445,0.101710000000094,0.101609999999964,18.25,25
"25",123,50,10,0.00236000000000786,0.00386000000051354,0.0299699999998484,0.134070000000575,0.00509000000034575,0.0014200000000892,0.00206000000012864,0.0025500000001739,0.000650000000059663,0.00115000000010696,0.00159000000006927,0.00384000000050946,0.000349999999925785,3.99999999899592e-05,0.129820000000145,0.000849999999918509,2.00000000040745e-05,1.00000000020373e-05,9.08,25.25
"26",123,50,100,0.00235999999984415,0.016089999999931,0.298160000000171,2.92553000000014,0.0211100000001352,0.0029700000003686,0.0043000000005668,0.00567000000068219,0.00149000000024898,0.00273000000041066,0.004150000000609,0.0159299999999348,0.00143000000021857,0.0015299999999479,2.90649000000007,0.00205000000005384,0.000149999999975989,0.000169999999980064,12.51,25
"27",123,50,150,0.00253999999993539,0.0111500000000342,0.458880000000099,6.59145000000022,0.0233500000004824,0.00334000000037122,0.00454000000056112,0.00595000000083019,0.0015900000001966,0.00328000000044995,0.00464000000067244,0.0108500000000095,0.00363000000019383,0.00501000000011118,6.57170999999991,0.00371000000017375,0.000249999999996362,0.000149999999994179,12.48,25.25
"28",123,100,10,0.00287999999998647,0.0040500000004613,0.0364799999998468,0.126490000000467,0.00554000000040105,0.00185000000015862,0.00268000000005486,0.00356000000016138,0.000939999999955035,0.00178999999990992,0.0025699999997596,0.0040500000004613,0.000509999999922002,3.99999999899592e-05,0.121840000000102,0.000850000000027649,4.99999999919964e-05,9.00000000001455e-05,9.05,25.5
"29",123,100,100,0.00301000000004933,0.0116000000000531,0.382630000000445,2.42171000000029,0.0169800000002942,0.00359000000044034,0.00501000000065687,0.00631000000086715,0.00184000000024753,0.00339000000045417,0.00470000000068467,0.0112700000000586,0.00170000000020082,0.00162000000000262,2.40678000000004,0.00208000000000538,0.000339999999996508,0.000310000000026776,11.89,25.5
"30",123,100,150,0.00298999999991793,0.0171300000000338,0.623809999999921,5.47207000000031,0.0307800000001771,0.00362000000037369,0.00508000000063475,0.00664000000087981,0.00188000000012835,0.00347000000034313,0.00479000000050291,0.0166699999999946,0.00492000000032931,0.00514999999992142,5.44482000000013,0.00357999999987442,0.000509999999940192,0.000460000000057335,12.06,25
"31",123,1000,10,0.00832999999993262,0.0111800000004041,0.153620000000046,0.133640000000705,0.0129700000005505,0.00373000000041429,0.00562000000063563,0.00734000000078595,0.00271000000013373,0.00451000000037311,0.00620000000060827,0.0108900000003996,0.00100000000020373,2.99999999879219e-05,0.121370000000134,0.000779999999940628,0.000349999999980355,0.000270000000018626,9.33,25.25
"32",123,1000,100,0.0131199999999444,0.0232200000002013,2.91285999999993,2.73234999999993,0.0447500000003129,0.00913000000022294,0.0113000000007378,0.0144200000007731,0.00775000000012369,0.00994000000026062,0.0123000000004504,0.0176300000000992,0.0180800000000272,0.00169999999992797,2.68964999999991,0.00222000000012486,0.00528999999996813,0.00512000000013359,14.33,25
"33",123,1000,150,0.0161300000000665,0.0434200000001329,5.15761999999964,5.74176000000018,0.086210000000101,0.0164400000002024,0.01974000000042,0.0223600000006263,0.012690000000257,0.0163500000003478,0.0187200000003941,0.0344700000001103,0.0344500000001062,0.0053799999999319,5.65905000000002,0.003700000000008,0.00841000000000349,0.00820999999994456,18.02,25
"34",123,10000,10,0.0786199999999553,0.108520000000153,2.51535000000022,0.227450000000481,0.117150000000802,0.0282300000013674,0.0419900000023517,0.0541800000034345,0.0238600000005499,0.0360900000020592,0.0487800000028801,0.10292000000014,0.00776000000043496,2.00000000040745e-05,0.111340000000018,0.00106000000005224,0.00540999999988344,0.0053900000001704,9.87,25
"35",123,10000,100,0.137600000000002,0.255349999999962,43.3736200000002,2.38622000000007,0.463529999999828,0.111360000001205,0.13941000000179,0.15028000000244,0.0921800000009171,0.109050000001462,0.128010000002359,0.185599999999959,0.204380000000037,0.00512999999991734,1.92401000000009,0.00222999999994499,0.067100000000064,0.0661899999999696,21.45,25
"36",123,10000,150,0.174389999999967,0.303770000000095,72.446109999999,4.86619000000002,0.703930000000219,0.141320000001106,0.166120000001829,0.185390000002608,0.129860000000554,0.150770000001103,0.171460000001662,0.199130000000005,0.392340000000131,0.00575999999993655,4.16539000000004,0.00377000000000407,0.103569999999909,0.102930000000142,23.91,25
