"","cvaR","cnm","cM","partial-data","equal-weight","full-data.AIC","optimal-weight.solnp","optimal-weight.osqp","CSL-ave-a31","CSL-ave-a32","CSL-ave-a33","CSL-cen-a31","CSL-cen-a32","CSL-cen-a33"
"14",1,50,100,0.156426854384198,0.00726136301181662,0.00313245599809432,0.00278597460237215,0.00278215514458954,0.00496176986003696,0.0165424521224976,0.209545576180904,1.39204370136036,15.677099276907,261.526235719454
"15",1,50,150,0.206227913592126,0.00682893288686941,0.0023039499525535,0.00206940089656804,0.00206728802819834,0.00353154537790781,0.0109148716075874,0.0988634666822469,1.37836175505285,14.3234905889506,228.518802678276
"16",1,100,10,0.0824718534519035,0.0129267953666834,0.0114778089157693,0.0115554925906719,0.0115224241163622,0.0155643959519383,0.0155937190830601,0.0159104433698617,0.079493846954193,0.0977978410529747,0.159878797711207
"17",1,100,100,0.0896741631104256,0.00503838126255199,0.00194498337330811,0.00174625784528924,0.00174323218370963,0.00191915384534153,0.00194963087020983,0.00198987175634479,0.0837714216900114,0.125472140835155,0.283936493299898
"18",1,100,150,0.0738964802129439,0.00477729314802367,0.00136738160512844,0.00124769138197108,0.00124566929534365,0.00132341003087572,0.00139306677484388,0.00141184085462928,0.0781930245960355,0.127561273989737,0.331976254908975
"19",1,1000,10,0.0120574456110062,0.00223241740485348,0.0019658417579353,0.00204810221737545,0.00206779956872271,0.00183591824076998,0.00183768673020827,0.00183747786739915,0.00205913139024178,0.00185133581738348,0.00183723902942295
"20",1,1000,100,0.0118087930113266,0.00124654345350773,0.000422033155785204,0.000464296931066231,0.000470352250406087,0.000415065595957636,0.00041506449947612,0.000415051391589183,0.00068117991084241,0.000426240361770395,0.00041581251716255
"21",1,1000,150,0.0120109369321419,0.00120608574930429,0.000363669581834942,0.000383354316410904,0.00038673230185568,0.000361685506306616,0.00036155901129029,0.000361595936605553,0.000635885439458993,0.0003718683149397,0.000362798773251767
"22",1,10000,10,0.00188706002941693,0.000492355337105811,0.000429426591971747,0.000459476555154595,0.000470018412859519,0.000422692648488024,0.00042268157203086,0.000422681322251077,0.000423845203329124,0.000422684533323438,0.000422678668832509
"23",1,10000,100,0.00185037736194268,0.00035201779279287,0.000275406588517228,0.000275407182815988,0.000277276304716125,0.000275408080580328,0.000275406625528823,0.000275406588426252,0.000277919786982241,0.000275408202366626,0.000275406605090726
"24",1,10000,150,0.00196734551095954,0.000348059179998161,0.000270775788101262,0.000270739123697465,0.000271138687057975,0.000270776357031705,0.000270775769599693,0.000270775789428523,0.000273293666840338,0.00027078398778599,0.00027077608278421
"25",123,50,10,0.291167610131889,0.0257358105443062,0.0213932543889936,0.0196529120208988,0.0196420248091043,0.0491369094057276,0.105416423712815,0.729631704092981,0.891299793296136,5.57609566770722,52.6284418720699
"26",123,50,100,0.227783761078487,0.00713768690638203,0.00303632261989169,0.00281692709551139,0.00279906607411853,0.00501610186232543,0.0166150904175615,0.206777191129442,1.39251407856769,15.6767179534458,261.44426872396
"27",123,50,150,0.301604935561362,0.00676980986594731,0.00219240000852636,0.00209551636714028,0.0020856541335303,0.00355993242476995,0.0112626174635098,0.104502255885308,1.37971092648716,14.3382400481693,228.669809341769
"28",123,100,10,0.116655526687066,0.0133508611021987,0.0116412695843942,0.0115276497962811,0.0115367990897407,0.0163114547461655,0.0162197797486051,0.01662732721489,0.0808220005740036,0.0979596610512767,0.160096476290727
"29",123,100,100,0.12596947345515,0.00494207001594308,0.00181732488995027,0.00173666520588895,0.0017336975869437,0.00191901776643084,0.00194762056904974,0.00199380042868586,0.0837135603303563,0.12558729761642,0.284432747020849
"30",123,100,150,0.101841109633883,0.004647615110992,0.00130069309156583,0.00125079103486004,0.00124697569001216,0.00131032365081549,0.00137817860376487,0.00139975680058546,0.0779917053627217,0.127535356019542,0.332070043993978
"31",123,1000,10,0.0163442306825266,0.00226863000940622,0.00191828435552297,0.00206151163267417,0.00204274766540087,0.00191608908371913,0.001917620349692,0.0019174561632635,0.00215461330144143,0.00192783977049962,0.00191792324550995
"32",123,1000,100,0.0162226312257801,0.0012180482296003,0.000406604491404807,0.000453795307283892,0.000459214110621241,0.000415720443511656,0.000415740328137525,0.000415723768194635,0.00068521401046573,0.000426841545827671,0.000416612476763928
"33",123,1000,150,0.0171091435486213,0.00117523199501378,0.000354462268477211,0.000377592411517479,0.000380532647623522,0.000362666631712513,0.000362541521695022,0.000362579196916595,0.00063742526070985,0.000372544896466054,0.000363839025655954
"34",123,10000,10,0.00267570462931962,0.00049810749051775,0.000421999276659679,0.000456488794155455,0.000467076036076147,0.000432700128964145,0.000432682191643148,0.000432682046725609,0.000433792261045828,0.000432657213447593,0.00043267902608898
"35",123,10000,100,0.0024942207595137,0.000347291123593362,0.000274163580391812,0.000275209542930538,0.000276493601305533,0.000275432088938772,0.000275430683945214,0.00027543063038974,0.000277959999003043,0.000275429613585964,0.000275430766044778
"36",123,10000,150,0.0026944725789112,0.000343268547198839,0.000269837189710194,0.000270726242432203,0.000270999281548015,0.000270825219524294,0.000270824750135182,0.000270824777972573,0.000273335110570679,0.000270832044831461,0.000270825060866716
