"","cvaR","cnm","cM","partial-data","equal-weight","full-data.large","full-data.AIC","full-data.BIC","optimal-weight","CSL-ave-a31","CSL-ave-a32","CSL-ave-a33","CSL-cen-a31","CSL-cen-a32","CSL-cen-a33","CSL-ave-e31","CSL-ave-e32","CSL-ave-e33","CSL-ave-eaa1","CSL-ave-eaa2","CSL-ave-eaa3"
"27",123,50,150,0.378473428388083,0.0168272057805476,0.00566556707118607,2.40843884592478,0.0075950176967279,0.00576860893729918,0.0071129886887672,0.0161811544931902,0.175342712209915,1.73387427189771,14.9980098893397,177.368380968108,0.00711298056922744,0.0161809434574998,0.175331301098145,0.00711298056922744,0.0161807064011097,0.175324199065457
"28",123,100,10,0.163763142643087,0.0254216669248512,0.0185249839050264,2.41513519914584,0.0303906017964585,0.021542867760073,0.0198596300084594,0.0202275587036351,0.0205641984130939,0.11513250301531,0.144525396098013,0.233808022898036,0.0198596196648891,0.020227649733267,0.0205642297432684,0.0198596196648891,0.0202275960988477,0.0205641078619179
"29",123,100,100,0.169053678678002,0.0135231629941496,0.00526075910670332,2.40428897253988,0.006362876132651,0.00565834175345413,0.00545325859712374,0.00549146067266923,0.00565237749983238,0.147615972812281,0.245096457278295,0.565261928011324,0.0054532698127776,0.00549140637191471,0.00565236647318317,0.0054532698127776,0.00549140219435968,0.00565239352439119
"30",123,100,150,0.156362275186141,0.0130570427996673,0.00473823247717008,2.40139139979211,0.00520840323702437,0.00486937048599251,0.00482227728553337,0.00490690211682846,0.00526920720881908,0.147246763400405,0.255881093481946,0.632029337510068,0.00482227106709883,0.00490689451911975,0.00526931462301865,0.00482227106709883,0.00490692681062647,0.00526935645350497
"31",123,1000,10,0.0271904092877448,0.00650780660447646,0.00527456167497212,2.39880033709148,0.00684697609014632,0.0058596996781419,0.00540706597732678,0.00540924032297153,0.00540893370222541,0.0056654922668452,0.00544562685407369,0.00540655445447674,0.00540709466085059,0.00540926190354018,0.00540894675061098,0.00540709466085059,0.00540924066383132,0.00540893375905954
"32",123,1000,100,0.0269081700157571,0.00487474235786313,0.00390941708258893,2.40525742896714,0.00390941708258893,0.00392034123698342,0.00392288716371891,0.00392273336380603,0.00392272882796436,0.00434652261608231,0.00394439781658204,0.00392357674842094,0.00392288827072596,0.00392273642935586,0.00392273029499545,0.00392288827072596,0.00392273407917315,0.00392272900673099
"33",123,1000,150,0.0277842127845185,0.00482447256426726,0.00385854616920672,2.4026985927649,0.00385854616920672,0.00386723337459297,0.00386822216245384,0.003868291005811,0.00386830118655449,0.00427523786237337,0.00388821156574457,0.00386919996072372,0.00386822317792393,0.00386829336343065,0.00386830427732205,0.00386822317792393,0.00386829128698008,0.0038683011303405
"34",123,10000,10,0.00619242895308935,0.00394917790565183,0.00392196802665933,2.40457354970968,0.00392196802665933,0.00393605391393889,0.00393880822374943,0.00393884737714384,0.00393884646264715,0.00394139693226194,0.0039390595781763,0.00393884500560966,0.00393882867218759,0.00393886128186293,0.00393886281282397,0.00393882867218759,0.00393884720842671,0.00393884651083616
"35",123,10000,100,0.00607887447455229,0.00378381937564176,0.00377918583541208,2.40390700220978,0.00377918583541208,0.00378017168269613,0.00378047137723119,0.00378047245600649,0.00378047248989153,0.00378381800197965,0.00378049038927944,0.00378047183108405,0.00378047258738754,0.00378047122647548,0.00378047324531822,0.00378047258738754,0.00378047236271116,0.00378047249068677
"36",123,10000,150,0.00627714913461986,0.00377970313714003,0.00377566924337158,2.4035185121005,0.00377566924337158,0.00377654376599037,0.00377666252326634,0.00377666231057675,0.00377666238442968,0.00377973833498105,0.00377670258494099,0.00377666079739703,0.00377665980963092,0.00377666019923149,0.0037766601485593,0.00377665980963092,0.00377666233199875,0.0037766623810474
